Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
01-Login and Forgot Password,Chrome 115.0.0.0,,,2023-08-04 13:48:57,2023-08-04 13:52:11,3m - 13.800s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/01-Login(Credentials Blank),Chrome 115.0.0.0,,,2023-08-04 13:48:57,2023-08-04 13:49:14,16.909s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-04 13:48:57,2023-08-04 13:48:59,1.992s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-04 13:48:59,2023-08-04 13:49:08,8.697s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-04 13:49:08,2023-08-04 13:49:08,0.139s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Login_Card""), 0)",Chrome 115.0.0.0,,,2023-08-04 13:49:08,2023-08-04 13:49:09,0.414s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-04 13:49:09,2023-08-04 13:49:11,2.026s,PASSED
"verifyElementNotClickable(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-04 13:49:11,2023-08-04 13:49:11,0.391s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 13:49:11,2023-08-04 13:49:14,3.012s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/02-Login(Wrong Email),Chrome 115.0.0.0,,,2023-08-04 13:49:14,2023-08-04 13:49:25,11.083s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), unregistered_email)",Chrome 115.0.0.0,,,2023-08-04 13:49:14,2023-08-04 13:49:15,0.662s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""pUQNV8a0dCQ="")",Chrome 115.0.0.0,,,2023-08-04 13:49:15,2023-08-04 13:49:15,0.556s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 13:49:15,2023-08-04 13:49:18,3.010s,PASSED
"click(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-04 13:49:18,2023-08-04 13:49:19,0.360s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 13:49:19,2023-08-04 13:49:22,3.014s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Invalid email error""), 0)",Chrome 115.0.0.0,,,2023-08-04 13:49:22,2023-08-04 13:49:22,0.303s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 13:49:22,2023-08-04 13:49:25,3.013s,PASSED
,,,,,,,
"Test Cases/01-Login and Forgot Password/03-Login(Valid email, wrong pass)",Chrome 115.0.0.0,,,2023-08-04 13:49:25,2023-08-04 13:49:39,13.735s,PASSED
