Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
01-Login and Forgot Password,Chrome 114.0.0.0,,,2023-07-24 16:34:33,2023-07-24 16:37:56,3m - 22.687s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/01-Login(Credentials Blank),Chrome 114.0.0.0,,,2023-07-24 16:34:33,2023-07-24 16:34:52,19.036s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-24 16:34:33,2023-07-24 16:34:35,1.929s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-24 16:34:35,2023-07-24 16:34:46,11.043s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-24 16:34:46,2023-07-24 16:34:47,0.139s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Login_Card""), 0)",Chrome 114.0.0.0,,,2023-07-24 16:34:47,2023-07-24 16:34:47,0.336s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-24 16:34:47,2023-07-24 16:34:49,2.023s,PASSED
"verifyElementNotClickable(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 114.0.0.0,,,2023-07-24 16:34:49,2023-07-24 16:34:49,0.333s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-24 16:34:49,2023-07-24 16:34:52,3.004s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/02-Login(Wrong Email),Chrome 114.0.0.0,,,2023-07-24 16:34:52,2023-07-24 16:35:03,11.101s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), unregistered_email)",Chrome 114.0.0.0,,,2023-07-24 16:34:52,2023-07-24 16:34:53,0.676s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""pUQNV8a0dCQ="")",Chrome 114.0.0.0,,,2023-07-24 16:34:53,2023-07-24 16:34:54,0.496s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-24 16:34:54,2023-07-24 16:34:57,3.014s,PASSED
"click(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 114.0.0.0,,,2023-07-24 16:34:57,2023-07-24 16:34:57,0.395s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-24 16:34:57,2023-07-24 16:35:00,3.006s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Invalid email error""), 0)",Chrome 114.0.0.0,,,2023-07-24 16:35:00,2023-07-24 16:35:00,0.331s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-24 16:35:00,2023-07-24 16:35:03,3.010s,PASSED
,,,,,,,
"Test Cases/01-Login and Forgot Password/03-Login(Valid email, wrong pass)",Chrome 114.0.0.0,,,2023-07-24 16:35:03,2023-07-24 16:35:17,13.686s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), email_without_subscription)",Chrome 114.0.0.0,,,2023-07-24 16:35:04,2023-07-24 16:35:04,0.881s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""OxgQgnWTiECE3BxjMAl2ng=="")",Chrome 114.0.0.0,,,2023-07-24 16:35:04,2023-07-24 16:35:05,0.505s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-24 16:35:05,2023-07-24 16:35:07,2.017s,PASSED
"click(findTestObject(""01-Login and Forgot Password/show pass button""))",Chrome 114.0.0.0,,,2023-07-24 16:35:07,2023-07-24 16:35:07,0.393s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-24 16:35:07,2023-07-24 16:35:10,3.007s,PASSED
"click(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 114.0.0.0,,,2023-07-24 16:35:10,2023-07-24 16:35:11,0.356s,PASSED
