Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.2 - Teams - Settings,Chrome 115.0.0.0,Need to add a connection either autotester01@mailinator.com or autotester02@mailinator.com before running this Test suite,,2023-08-02 20:11:43,2023-08-02 20:34:53,23m - 9.260s,PASSED
,,,,,,,
Test Cases/06- Teams/03-Edit Team - Private (adding member),Chrome 115.0.0.0,Need to add this autotester01@mailinator.com as a COWORKER under connection before running this TC,,2023-08-02 20:11:44,2023-08-02 20:18:51,7m - 7.875s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-02 20:11:44,2023-08-02 20:11:46,1.875s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-02 20:11:46,2023-08-02 20:15:13,3m - 27.409s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-02 20:15:13,2023-08-02 20:15:13,0.135s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), email_with_subscription)",Chrome 115.0.0.0,,,2023-08-02 20:15:13,2023-08-02 20:15:14,0.752s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), password)",Chrome 115.0.0.0,,,2023-08-02 20:15:14,2023-08-02 20:15:14,0.506s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-02 20:15:14,2023-08-02 20:15:16,1.134s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:15:16,2023-08-02 20:15:19,3.016s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 115.0.0.0,,,2023-08-02 20:15:19,2023-08-02 20:15:19,0.049s,PASSED
currentWindow = getWindowIndex(),Chrome 115.0.0.0,,,2023-08-02 20:15:19,2023-08-02 20:15:19,0.017s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:15:19,2023-08-02 20:15:22,3.004s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 115.0.0.0,,,2023-08-02 20:15:22,2023-08-02 20:15:22,0.047s,PASSED
navigateToUrl(app_mailinator),Chrome 115.0.0.0,,,2023-08-02 20:15:22,2023-08-02 20:16:26,1m - 4.302s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:16:26,2023-08-02 20:16:29,3.017s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), email_for_searchmailinator_testuser05)",Chrome 115.0.0.0,,,2023-08-02 20:16:29,2023-08-02 20:16:30,0.714s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-02 20:16:30,2023-08-02 20:16:31,0.756s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:16:31,2023-08-02 20:16:34,3.004s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 115.0.0.0,,,2023-08-02 20:16:34,2023-08-02 20:17:15,41.181s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:17:15,2023-08-02 20:17:18,3.011s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 115.0.0.0,,,2023-08-02 20:17:18,2023-08-02 20:17:18,0.501s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:17:18,2023-08-02 20:17:21,3.009s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 115.0.0.0,,,2023-08-02 20:17:21,2023-08-02 20:17:21,0.189s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:17:21,2023-08-02 20:17:24,3.011s,PASSED
switchToWindowIndex(0),Chrome 115.0.0.0,,,2023-08-02 20:17:24,2023-08-02 20:17:24,0.019s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:17:24,2023-08-02 20:17:27,3.013s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 115.0.0.0,,,2023-08-02 20:17:27,2023-08-02 20:17:29,1.262s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:17:29,2023-08-02 20:17:32,3.011s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 115.0.0.0,,,2023-08-02 20:17:32,2023-08-02 20:17:32,0.413s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-02 20:17:32,2023-08-02 20:17:37,5.017s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-02 20:17:37,2023-08-02 20:18:01,24.051s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-02 20:18:01,2023-08-02 20:18:22,20.591s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 115.0.0.0,,,2023-08-02 20:18:22,2023-08-02 20:18:22,0.454s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-02 20:18:22,2023-08-02 20:18:26,4.005s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 115.0.0.0,,,2023-08-02 20:18:26,2023-08-02 20:18:27,0.333s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-02 20:18:27,2023-08-02 20:18:29,2.010s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Teams""))",Chrome 115.0.0.0,,,2023-08-02 20:18:29,2023-08-02 20:18:29,0.462s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-02 20:18:29,2023-08-02 20:18:31,2.013s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/h4_TEAMS""))",Chrome 115.0.0.0,,,2023-08-02 20:18:31,2023-08-02 20:18:32,0.462s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:18:32,2023-08-02 20:18:35,3.016s,PASSED
"click(findTestObject(""06-Teams/03-Edit Team - Private/button_edit Auto Team Private""))",Chrome 115.0.0.0,,,2023-08-02 20:18:35,2023-08-02 20:18:35,0.483s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 20:18:35,2023-08-02 20:18:38,3.014s,PASSED
