Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
08- Operations,Chrome 115.0.0.0,,,2023-08-02 21:18:07,2023-08-02 21:25:34,7m - 27.223s,FAILED
,,,,,,,
Test Cases/08- Operations/01 - Client Assignment - Select Org unit,Chrome 115.0.0.0,Need to add this autotester03@mailinator.com as a CLIENT under connection before running this TC,,2023-08-02 21:18:07,2023-08-02 21:23:19,5m - 12.107s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-02 21:18:07,2023-08-02 21:18:09,1.810s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-02 21:18:09,2023-08-02 21:20:51,2m - 41.444s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-02 21:20:51,2023-08-02 21:20:51,0.125s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-02 21:20:51,2023-08-02 21:22:43,1m - 52.229s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Operation""))",Chrome 115.0.0.0,,,2023-08-02 21:22:43,2023-08-02 21:23:08,24.886s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client_Assignment""))",Chrome 115.0.0.0,,,2023-08-02 21:23:08,2023-08-02 21:23:10,2.368s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Private_Circle""))",Chrome 115.0.0.0,,,2023-08-02 21:23:10,2023-08-02 21:23:11,0.327s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:11,2023-08-02 21:23:14,3.008s,PASSED
"click(findTestObject(""08-Operations/Client_Assignment""))",Chrome 115.0.0.0,,,2023-08-02 21:23:14,2023-08-02 21:23:14,0.427s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Client Assignment Page 2""))",Chrome 115.0.0.0,,,2023-08-02 21:23:14,2023-08-02 21:23:15,0.903s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:15,2023-08-02 21:23:18,3.014s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/Org unit edit""))",Chrome 115.0.0.0,,,2023-08-02 21:23:18,2023-08-02 21:23:18,0.457s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Select org unit modal""))",Chrome 115.0.0.0,,,2023-08-02 21:23:18,2023-08-02 21:23:19,0.457s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/button_Select_org unit select""))",Chrome 115.0.0.0,,,2023-08-02 21:23:19,2023-08-02 21:23:19,0.413s,PASSED
,,,,,,,
Test Cases/08- Operations/02 - Client Assignment by Employee,Chrome 115.0.0.0,,,2023-08-02 21:23:19,2023-08-02 21:23:47,27.323s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:19,2023-08-02 21:23:22,3.006s,PASSED
"verifyElementNotClickable(findTestObject(""08-Operations/Client Assignment/button_ Assign""))",Chrome 115.0.0.0,,,2023-08-02 21:23:22,2023-08-02 21:23:23,0.325s,PASSED
"verifyElementNotClickable(findTestObject(""08-Operations/Client Assignment/button_Unassign""))",Chrome 115.0.0.0,,,2023-08-02 21:23:23,2023-08-02 21:23:23,0.374s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:23,2023-08-02 21:23:26,3.011s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/div_GG TESTER""))",Chrome 115.0.0.0,,,2023-08-02 21:23:26,2023-08-02 21:23:27,0.351s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Clients column""))",Chrome 115.0.0.0,,,2023-08-02 21:23:27,2023-08-02 21:23:27,0.865s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Assigned Clients empty""))",Chrome 115.0.0.0,,,2023-08-02 21:23:27,2023-08-02 21:23:28,0.310s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:28,2023-08-02 21:23:31,3.013s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/div_GTGG Tester 3""))",Chrome 115.0.0.0,,,2023-08-02 21:23:31,2023-08-02 21:23:31,0.437s,PASSED
"verifyElementClickable(findTestObject(""08-Operations/Client Assignment/button_ Assign""))",Chrome 115.0.0.0,,,2023-08-02 21:23:31,2023-08-02 21:23:32,0.856s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/button_ Assign""))",Chrome 115.0.0.0,,,2023-08-02 21:23:32,2023-08-02 21:23:32,0.327s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/snack-bar-container_Updated assignmentOK""))",Chrome 115.0.0.0,,,2023-08-02 21:23:32,2023-08-02 21:23:33,1.081s,PASSED
delay(delay_1second),Chrome 115.0.0.0,,,2023-08-02 21:23:33,2023-08-02 21:23:34,1.005s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Client column Empty""))",Chrome 115.0.0.0,,,2023-08-02 21:23:34,2023-08-02 21:23:35,0.315s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Assigned clients column""))",Chrome 115.0.0.0,,,2023-08-02 21:23:35,2023-08-02 21:23:35,0.372s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:35,2023-08-02 21:23:38,3.009s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/div_GTGG Tester 3""))",Chrome 115.0.0.0,,,2023-08-02 21:23:38,2023-08-02 21:23:38,0.335s,PASSED
"verifyElementClickable(findTestObject(""08-Operations/Client Assignment/button_Unassign""))",Chrome 115.0.0.0,,,2023-08-02 21:23:38,2023-08-02 21:23:39,0.866s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/button_Unassign""))",Chrome 115.0.0.0,,,2023-08-02 21:23:39,2023-08-02 21:23:40,0.385s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/snack-bar-container_Updated assignmentOK""))",Chrome 115.0.0.0,,,2023-08-02 21:23:40,2023-08-02 21:23:41,1.173s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:41,2023-08-02 21:23:46,5.007s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Clients column""))",Chrome 115.0.0.0,,,2023-08-02 21:23:46,2023-08-02 21:23:46,0.338s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Assigned Clients empty""))",Chrome 115.0.0.0,,,2023-08-02 21:23:46,2023-08-02 21:23:47,0.337s,PASSED
,,,,,,,
Test Cases/08- Operations/03 - Client Assignment by Client,Chrome 115.0.0.0,,,2023-08-02 21:23:47,2023-08-02 21:24:31,44.922s,FAILED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:47,2023-08-02 21:23:50,3.014s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/div_By Client""))",Chrome 115.0.0.0,,,2023-08-02 21:23:50,2023-08-02 21:23:50,0.397s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/By Client modal""))",Chrome 115.0.0.0,,,2023-08-02 21:23:50,2023-08-02 21:23:51,0.434s,PASSED
"verifyElementNotClickable(findTestObject(""08-Operations/Client Assignment/button_ Assign""))",Chrome 115.0.0.0,,,2023-08-02 21:23:51,2023-08-02 21:23:51,0.406s,PASSED
"verifyElementNotClickable(findTestObject(""08-Operations/Client Assignment/button_Unassign""))",Chrome 115.0.0.0,,,2023-08-02 21:23:51,2023-08-02 21:23:51,0.295s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-02 21:23:51,2023-08-02 21:23:54,3.005s,PASSED
