Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.2 - Teams - Settings,Chrome 115.0.0.0,Need to add a connection either autotester01@mailinator.com or autotester02@mailinator.com before running this Test suite,,2023-08-08 22:35:25,2023-08-08 22:54:57,19m - 31.385s,FAILED
,,,,,,,
Test Cases/06- Teams/00-Adding Co-worker,Chrome 115.0.0.0,,,2023-08-08 22:35:26,2023-08-08 22:41:25,5m - 59.673s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-08 22:35:26,2023-08-08 22:35:28,2.000s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-08 22:35:28,2023-08-08 22:38:06,2m - 38.205s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-08 22:38:06,2023-08-08 22:38:06,0.129s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-08 22:38:06,2023-08-08 22:39:11,1m - 4.339s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-08 22:39:11,2023-08-08 22:39:13,2.614s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-08 22:39:13,2023-08-08 22:39:14,0.999s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 115.0.0.0,,,2023-08-08 22:39:14,2023-08-08 22:39:15,1.037s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-08 22:39:15,2023-08-08 22:39:19,4.012s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 115.0.0.0,,,2023-08-08 22:39:19,2023-08-08 22:39:20,0.366s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-08 22:39:20,2023-08-08 22:39:25,5.010s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 115.0.0.0,,,2023-08-08 22:39:25,2023-08-08 22:39:25,0.346s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-08 22:39:25,2023-08-08 22:39:28,3.014s,PASSED
"click(findTestObject(""09-Settings/Users/div_Users""))",Chrome 115.0.0.0,,,2023-08-08 22:39:28,2023-08-08 22:39:29,0.504s,PASSED
"click(findTestObject(""09-Settings/Users/button_add""))",Chrome 115.0.0.0,,,2023-08-08 22:39:29,2023-08-08 22:39:30,0.955s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/User Invitation modal""))",Chrome 115.0.0.0,,,2023-08-08 22:39:30,2023-08-08 22:39:30,0.969s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-08 22:39:30,2023-08-08 22:39:33,3.005s,PASSED
"click(findTestObject(""09-Settings/Users/add Invite a single user""))",Chrome 115.0.0.0,,,2023-08-08 22:39:33,2023-08-08 22:39:34,0.389s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Invite new user modal""))",Chrome 115.0.0.0,,,2023-08-08 22:39:34,2023-08-08 22:39:35,1.108s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-08 22:39:35,2023-08-08 22:39:38,3.009s,PASSED
"setText(findTestObject(""09-Settings/Users/input_email""), email_for_autotester00)",Chrome 115.0.0.0,,,2023-08-08 22:39:38,2023-08-08 22:39:39,0.823s,PASSED
"setText(findTestObject(""09-Settings/Users/input_firstName""), ""GG"")",Chrome 115.0.0.0,,,2023-08-08 22:39:39,2023-08-08 22:39:39,0.659s,PASSED
"setText(findTestObject(""09-Settings/Users/input_lastName""), ""autotester00"")",Chrome 115.0.0.0,,,2023-08-08 22:39:39,2023-08-08 22:39:40,0.993s,PASSED
