Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
10-Open Video Conference,Chrome 115.0.0.0,,,2023-07-31 17:34:05,2023-07-31 17:38:15,4m - 10.223s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/01-Blank Fields,Chrome 115.0.0.0,,,2023-07-31 17:34:05,2023-07-31 17:36:37,2m - 31.654s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-07-31 17:34:05,2023-07-31 17:34:07,1.853s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-07-31 17:34:07,2023-07-31 17:34:17,9.998s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-07-31 17:34:17,2023-07-31 17:34:17,0.136s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-07-31 17:34:17,2023-07-31 17:35:20,1m - 2.872s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-07-31 17:35:20,2023-07-31 17:35:23,2.381s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-07-31 17:35:23,2023-07-31 17:35:24,0.872s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-07-31 17:35:24,2023-07-31 17:35:25,1.081s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-07-31 17:35:25,2023-07-31 17:35:29,4.014s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-07-31 17:35:29,2023-07-31 17:35:29,0.364s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-07-31 17:35:29,2023-07-31 17:35:34,5.014s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Open Video Conference""))",Chrome 115.0.0.0,,,2023-07-31 17:35:34,2023-07-31 17:35:35,0.542s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h4_OPEN VIDEO CONFERENCE""))",Chrome 115.0.0.0,,,2023-07-31 17:35:35,2023-07-31 17:35:35,0.894s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/span_warning""))",Chrome 115.0.0.0,,,2023-07-31 17:35:35,2023-07-31 17:35:36,0.353s,PASSED
"click(findTestObject(""10-Open Video Conference/a_chat""))",Chrome 115.0.0.0,,,2023-07-31 17:35:36,2023-07-31 17:35:38,1.691s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 17:35:38,2023-07-31 17:35:41,3.011s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Open Video Conference""))",Chrome 115.0.0.0,,,2023-07-31 17:35:41,2023-07-31 17:36:11,30.387s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 17:36:11,2023-07-31 17:36:14,3.007s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Meeting Title""))",Chrome 115.0.0.0,,,2023-07-31 17:36:14,2023-07-31 17:36:14,0.379s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Meeting Title""))",Chrome 115.0.0.0,,,2023-07-31 17:36:14,2023-07-31 17:36:15,0.437s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Now""))",Chrome 115.0.0.0,,,2023-07-31 17:36:15,2023-07-31 17:36:15,0.339s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 17:36:15,2023-07-31 17:36:18,3.005s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Current Contacts""))",Chrome 115.0.0.0,,,2023-07-31 17:36:18,2023-07-31 17:36:18,0.354s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Current Contacts_inputSearchContacts""))",Chrome 115.0.0.0,,,2023-07-31 17:36:18,2023-07-31 17:36:19,0.442s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Now""))",Chrome 115.0.0.0,,,2023-07-31 17:36:19,2023-07-31 17:36:19,0.588s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 17:36:19,2023-07-31 17:36:23,3.017s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_New Guests""), 0)",Chrome 115.0.0.0,,,2023-07-31 17:36:23,2023-07-31 17:36:23,0.367s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 115.0.0.0,,,2023-07-31 17:36:23,2023-07-31 17:36:23,0.369s,PASSED
"click(findTestObject(""10-Open Video Conference/mat-checkbox-Save all to contacts""))",Chrome 115.0.0.0,,,2023-07-31 17:36:23,2023-07-31 17:36:24,0.384s,PASSED
"click(findTestObject(""10-Open Video Conference/mat-checkbox-Save all to contacts""))",Chrome 115.0.0.0,,,2023-07-31 17:36:24,2023-07-31 17:36:25,0.873s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Enter a valid phone number""))",Chrome 115.0.0.0,,,2023-07-31 17:36:25,2023-07-31 17:36:25,0.884s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Enter a valid phone number""))",Chrome 115.0.0.0,,,2023-07-31 17:36:25,2023-07-31 17:36:26,0.881s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 17:36:26,2023-07-31 17:36:28,2.013s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Firstname""))",Chrome 115.0.0.0,,,2023-07-31 17:36:28,2023-07-31 17:36:29,0.394s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Lastname""))",Chrome 115.0.0.0,,,2023-07-31 17:36:29,2023-07-31 17:36:29,0.459s,PASSED
